downtime_id,machine_id,date,downtime_category,duration_hours,downtime_cost,shift_affected,was_scheduled,impact_description
DT-002837,MCH-017,2024-08-02,Planned Maintenance,0.57,9.36,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-002838,MCH-017,2024-06-18,Planned Maintenance,3.55,58.59,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-002839,MCH-017,2025-01-30,Planned Maintenance,3.52,58.13,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-002840,MCH-017,2025-05-30,Planned Maintenance,2.71,44.77,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-002841,MCH-017,2024-08-16,Planned Maintenance,2.2,36.3,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-002842,MCH-017,2025-07-31,Planned Maintenance,2.75,45.44,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-002843,MCH-017,2025-01-01,Planned Maintenance,1.94,32.08,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-002844,MCH-017,2025-02-25,Planned Maintenance,2.47,40.77,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-002845,MCH-017,2024-07-17,Planned Maintenance,1.89,31.18,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-002846,MCH-017,2025-01-23,Planned Maintenance,3.67,60.59,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-002847,MCH-017,2025-04-10,Planned Maintenance,2.35,38.76,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-002848,MCH-017,2024-12-25,Planned Maintenance,2.34,38.54,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-002849,MCH-017,2025-10-10,Planned Maintenance,2.67,44.1,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-002850,MCH-017,2024-08-05,Planned Maintenance,2.32,38.31,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-002851,MCH-017,2025-10-30,Planned Maintenance,1.9,31.4,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-002852,MCH-017,2025-05-22,Planned Maintenance,2.92,48.11,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-002853,MCH-017,2024-02-27,Planned Maintenance,2.46,40.54,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-002854,MCH-017,2025-09-17,Planned Maintenance,2.82,46.55,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-002855,MCH-017,2024-08-29,Planned Maintenance,2.61,42.98,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-002856,MCH-017,2025-01-22,Planned Maintenance,1.57,25.84,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-002857,MCH-017,2025-06-18,Planned Maintenance,2.98,49.22,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-002858,MCH-017,2025-06-30,Planned Maintenance,3.48,57.47,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-002859,MCH-017,2025-10-01,Planned Maintenance,2.51,41.43,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-002860,MCH-017,2024-11-11,Unplanned Breakdown,4.98,404.01,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002861,MCH-017,2024-01-17,Unplanned Breakdown,4.86,312.85,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-002862,MCH-017,2025-05-09,Unplanned Breakdown,8.96,769.03,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002863,MCH-017,2025-02-07,Unplanned Breakdown,5.93,461.5,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002864,MCH-017,2024-11-01,Unplanned Breakdown,5.13,443.93,Morning (6AM-2PM),False,Emergency repair required - jobs delayed
DT-002865,MCH-017,2024-02-01,Unplanned Breakdown,2.4,599.08,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002866,MCH-017,2024-12-02,Unplanned Breakdown,5.28,707.87,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-002867,MCH-017,2024-07-08,Unplanned Breakdown,5.68,347.11,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002868,MCH-017,2025-03-06,Unplanned Breakdown,2.7,311.04,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-002869,MCH-017,2025-04-14,Unplanned Breakdown,6.76,319.09,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002870,MCH-017,2024-03-06,Unplanned Breakdown,6.47,484.99,Morning (6AM-2PM),False,Emergency repair required - jobs delayed
DT-002871,MCH-017,2024-09-17,Unplanned Breakdown,5.67,403.47,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-002872,MCH-017,2024-08-28,Unplanned Breakdown,6.68,753.64,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-002873,MCH-017,2025-04-15,Unplanned Breakdown,4.37,330.33,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002874,MCH-017,2024-05-16,Unplanned Breakdown,3.25,710.07,Morning (6AM-2PM),False,Emergency repair required - jobs delayed
DT-002875,MCH-017,2024-07-24,Unplanned Breakdown,5.17,595.04,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-002876,MCH-017,2025-01-28,Unplanned Breakdown,6.47,470.37,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002877,MCH-017,2025-03-03,Unplanned Breakdown,5.17,243.82,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002878,MCH-017,2025-10-22,Tooling Change,0.92,15.15,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002879,MCH-017,2025-01-08,Tooling Change,0.34,5.56,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002880,MCH-017,2024-07-25,Tooling Change,1.0,16.48,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002881,MCH-017,2024-12-24,Tooling Change,1.07,17.6,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002882,MCH-017,2025-11-21,Tooling Change,0.77,12.69,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002883,MCH-017,2025-04-16,Tooling Change,0.54,8.91,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002884,MCH-017,2025-08-22,Tooling Change,1.01,16.71,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002885,MCH-017,2025-06-09,Tooling Change,0.94,15.59,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002886,MCH-017,2024-07-15,Tooling Change,0.34,5.56,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002887,MCH-017,2024-04-05,Tooling Change,0.35,5.79,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002888,MCH-017,2024-04-02,Tooling Change,0.59,9.8,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002889,MCH-017,2024-01-19,Tooling Change,0.5,8.25,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002890,MCH-017,2024-12-16,Tooling Change,0.69,11.35,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002891,MCH-017,2025-09-01,Tooling Change,0.61,10.02,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002892,MCH-017,2024-01-03,Tooling Change,0.81,13.37,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002893,MCH-017,2025-07-29,Tooling Change,0.59,9.8,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002894,MCH-017,2025-05-30,Tooling Change,0.5,8.25,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002895,MCH-017,2025-09-05,Tooling Change,0.85,14.03,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002896,MCH-017,2024-10-22,Tooling Change,0.94,15.59,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002897,MCH-017,2024-06-20,Tooling Change,0.65,10.69,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002898,MCH-017,2025-04-28,Tooling Change,0.77,12.69,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002899,MCH-017,2024-11-11,Tooling Change,0.58,9.57,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002900,MCH-017,2024-06-10,Tooling Change,0.51,8.46,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002901,MCH-017,2025-10-17,Tooling Change,0.7,11.58,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002902,MCH-017,2024-03-20,Tooling Change,0.55,9.13,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002903,MCH-017,2024-12-27,Tooling Change,0.43,7.13,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002904,MCH-017,2025-12-18,Tooling Change,0.99,16.25,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002905,MCH-017,2024-01-15,Tooling Change,0.61,10.02,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002906,MCH-017,2024-02-08,Tooling Change,0.92,15.15,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002907,MCH-017,2024-12-20,Tooling Change,1.13,18.71,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002908,MCH-017,2025-12-24,Tooling Change,1.17,19.39,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002909,MCH-017,2025-07-29,Tooling Change,0.65,10.69,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002910,MCH-017,2024-02-15,Tooling Change,0.61,10.02,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002911,MCH-017,2025-05-22,Tooling Change,0.61,10.02,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002912,MCH-017,2024-01-22,Tooling Change,0.97,16.04,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002913,MCH-017,2024-09-03,Tooling Change,0.55,9.13,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002914,MCH-017,2025-04-15,Tooling Change,0.34,5.56,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002915,MCH-017,2024-10-28,Tooling Change,0.66,10.91,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002916,MCH-017,2025-04-18,Tooling Change,0.8,13.14,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002917,MCH-017,2025-12-10,Tooling Change,0.59,9.8,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002918,MCH-017,2025-09-29,Tooling Change,0.63,10.46,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002919,MCH-017,2024-01-11,Tooling Change,1.22,20.05,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002920,MCH-017,2024-06-19,Tooling Change,0.57,9.36,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002921,MCH-017,2024-02-05,Tooling Change,0.34,5.56,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002922,MCH-017,2025-01-03,Tooling Change,0.77,12.69,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002923,MCH-017,2024-02-05,Tooling Change,0.38,6.24,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002924,MCH-017,2025-01-08,Tooling Change,1.01,16.71,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002925,MCH-017,2025-04-28,Tooling Change,0.39,6.45,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002926,MCH-017,2025-11-10,Tooling Change,0.7,11.58,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002927,MCH-017,2025-07-02,Tooling Change,0.59,9.8,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002928,MCH-017,2025-06-04,Tooling Change,0.57,9.36,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002929,MCH-017,2024-05-17,Tooling Change,0.69,11.35,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002930,MCH-017,2025-03-25,Tooling Change,0.85,14.03,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002931,MCH-017,2025-11-27,Tooling Change,0.77,12.69,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002932,MCH-017,2025-10-21,Tooling Change,0.81,13.37,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002933,MCH-017,2024-07-05,Tooling Change,0.34,5.56,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002934,MCH-017,2025-12-11,Tooling Change,0.7,11.58,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002935,MCH-017,2025-10-13,Tooling Change,0.57,9.36,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002936,MCH-017,2024-07-03,Tooling Change,0.89,14.7,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002937,MCH-017,2024-02-23,Tooling Change,0.76,12.47,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002938,MCH-017,2025-05-27,Tooling Change,0.76,12.47,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002939,MCH-017,2025-03-12,Tooling Change,0.65,10.69,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002940,MCH-017,2024-07-25,Tooling Change,0.92,15.15,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002941,MCH-017,2025-10-02,Tooling Change,0.69,11.35,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002942,MCH-017,2025-05-16,Tooling Change,0.54,8.91,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002943,MCH-017,2025-01-27,Tooling Change,1.11,18.27,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002944,MCH-017,2024-01-11,Tooling Change,0.72,11.81,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002945,MCH-017,2024-04-18,Tooling Change,1.08,17.82,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002946,MCH-017,2025-05-14,Tooling Change,0.55,9.13,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002947,MCH-017,2025-10-20,Tooling Change,0.54,8.91,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002948,MCH-017,2025-07-22,Tooling Change,0.61,10.02,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002949,MCH-017,2024-11-27,Tooling Change,0.81,13.37,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002950,MCH-017,2025-10-16,Tooling Change,0.66,10.91,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002951,MCH-017,2025-03-14,Tooling Change,0.57,9.36,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002952,MCH-017,2024-08-22,Tooling Change,0.42,6.91,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002953,MCH-017,2025-03-17,Tooling Change,0.8,13.14,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002954,MCH-017,2025-05-13,Tooling Change,0.46,7.57,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002955,MCH-017,2024-05-31,Tooling Change,0.96,15.81,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002956,MCH-017,2025-07-16,Tooling Change,1.0,16.48,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002957,MCH-017,2025-08-22,Tooling Change,0.7,11.58,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002958,MCH-017,2024-04-19,Tooling Change,0.4,6.68,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002959,MCH-017,2024-09-18,Tooling Change,0.62,10.25,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002960,MCH-017,2025-06-02,Tooling Change,0.43,7.13,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002961,MCH-017,2024-07-23,Tooling Change,0.76,12.47,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002962,MCH-017,2024-02-13,Tooling Change,0.84,13.81,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002963,MCH-017,2025-05-08,Tooling Change,0.9,14.92,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002964,MCH-017,2024-02-29,Tooling Change,1.27,20.94,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002965,MCH-017,2025-06-05,Tooling Change,0.34,5.56,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002966,MCH-017,2025-02-03,Tooling Change,0.53,8.68,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002967,MCH-017,2025-03-25,Tooling Change,0.49,8.02,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002968,MCH-017,2025-03-06,Tooling Change,0.88,14.47,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002969,MCH-017,2025-12-30,Tooling Change,0.99,16.25,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002970,MCH-017,2025-07-25,Tooling Change,0.84,13.81,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002971,MCH-017,2024-02-07,Tooling Change,0.97,16.04,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002972,MCH-017,2025-01-14,Tooling Change,0.49,8.02,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002973,MCH-017,2024-11-25,Tooling Change,0.73,12.03,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002974,MCH-017,2024-05-17,Tooling Change,0.77,12.69,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002975,MCH-017,2024-02-26,Tooling Change,0.34,5.56,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002976,MCH-017,2025-02-05,Tooling Change,0.4,6.68,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002977,MCH-017,2024-07-15,Tooling Change,0.86,14.26,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002978,MCH-017,2024-06-26,Tooling Change,0.81,13.37,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002979,MCH-017,2024-05-03,Tooling Change,0.55,9.13,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002980,MCH-017,2024-01-10,Tooling Change,0.88,14.47,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002981,MCH-017,2024-12-18,Tooling Change,0.76,12.47,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002982,MCH-017,2025-12-30,Tooling Change,0.81,13.37,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002983,MCH-017,2025-03-24,Tooling Change,0.57,9.36,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002984,MCH-017,2025-03-03,Tooling Change,0.74,12.26,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002985,MCH-017,2025-02-14,Tooling Change,0.61,10.02,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002986,MCH-017,2025-06-02,Material Shortage,5.82,96.0,Afternoon (2PM-10PM),False,Waiting for material delivery
DT-002987,MCH-017,2024-01-29,Material Shortage,7.88,130.09,Afternoon (2PM-10PM),False,Waiting for material delivery
DT-002988,MCH-017,2024-06-12,Material Shortage,4.02,66.38,Afternoon (2PM-10PM),False,Waiting for material delivery
DT-002989,MCH-017,2025-07-24,Material Shortage,4.89,80.64,Afternoon (2PM-10PM),False,Waiting for material delivery
DT-002990,MCH-017,2025-11-26,Material Shortage,3.54,58.36,Morning (6AM-2PM),False,Waiting for material delivery
DT-002991,MCH-017,2024-04-25,Material Shortage,4.79,79.07,Afternoon (2PM-10PM),False,Waiting for material delivery
DT-002992,MCH-017,2025-10-15,Material Shortage,8.02,132.31,Night (10PM-6AM),False,Waiting for material delivery
DT-002993,MCH-017,2024-12-30,Quality Hold,1.42,23.38,Morning (6AM-2PM),False,Production paused pending quality investigation
